age,income,pincodeRisk,duplicatePan,nameMatch,occupationRisk,label,firstName,lastName,panNumber,aadhaarNumber,mobile,email,occupation,pincode
20,98177,0,0,1,0,0,Meera,Patel,JDMGH8585D,436194550196,9564730901,meera.patel643@outlook.com,Trader,113870
47,91838,0,0,1,0,0,Sneha,Patel,IZLZT1796U,422342716474,6559940869,sneha.patel46@gmail.com,Engineer,606113
32,59569,1,1,1,0,1,Rahul,Das,TSCSY4322C,457333146526,9452421250,rahul.das980@outlook.com,Trader,919026
32,44944,0,0,1,1,0,Rohit,Das,TABQO7958G,204625347892,9222547273,rohit.das103@outlook.com,Broker,608047
50,109967,0,0,1,0,0,Pooja,Yadav,KODVA2316Q,659953668973,9978174957,pooja.yadav940@outlook.com,Engineer,564733
63,10269,1,0,0,0,1,Amit,Mehta,NJAKV0288K,784005289049,8574650231,amit.mehta968@hotmail.com,SelfEmployed,910324
34,38965,0,0,1,0,0,Aditya,Patel,KKFIN3264H,149425997793,9152103133,aditya.patel530@yahoo.com,Farmer,119948
30,136785,1,0,1,0,0,Aditya,Kumar,GQICQ1958Z,559885466579,8644173625,aditya.kumar285@gmail.com,Teacher,913916
34,28335,0,0,1,0,0,Isha,Singh,GCFTV1456H,263856296425,6261568658,isha.singh219@outlook.com,Engineer,608830
61,71660,0,0,1,1,0,Meera,Kumar,XIHFO4711H,562574583845,9931991881,meera.kumar792@hotmail.com,Unknown,407212
31,121262,0,0,0,0,0,Arjun,Mehta,SCYEZ2440G,515410956187,7753228627,arjun.mehta268@hotmail.com,Engineer,407410
62,47118,0,0,1,0,0,Rohit,Yadav,KNFJG4361A,178761843786,9568439032,rohit.yadav584@yahoo.com,Trader,400478
32,11751,1,0,1,0,1,Anjali,Nair,OCQUT7093Q,286530642272,6223337637,anjali.nair523@hotmail.com,SelfEmployed,911505
24,20955,1,0,1,0,0,Arjun,Mehta,MSHTN8262O,509191167930,6684111685,arjun.mehta221@gmail.com,Engineer,929756
53,65231,0,0,1,0,0,Simran,Reddy,YMKXP8103T,753892478181,8205795532,simran.reddy57@hotmail.com,Student,125270
63,15766,0,0,1,0,0,Anjali,Kumar,IUUGB8547V,996665054981,7643724373,anjali.kumar149@outlook.com,Teacher,604526
31,8373,1,0,1,0,1,Amit,Verma,XPWME5538N,279330747829,7089212231,amit.verma484@outlook.com,Trader,906552
38,88128,0,0,1,0,0,Rohit,Gupta,DACKC6304F,996501911461,9342461769,rohit.gupta6@yahoo.com,Student,128541
50,116875,0,0,1,0,0,Rahul,Singh,XVFSD1542Q,947144385370,8914035512,rahul.singh712@outlook.com,Teacher,569293
23,60789,0,0,1,0,0,Rohit,Sharma,XFDOT2586E,374594541544,9069398127,rohit.sharma267@yahoo.com,Student,111384
25,13986,0,0,0,1,1,Isha,Patel,FXADC3671R,851124387747,7355308956,isha.patel36@yahoo.com,Unknown,604437
67,18758,0,0,1,0,0,Raj,Sharma,MYQBA2337K,802207451647,6630230900,raj.sharma699@yahoo.com,Farmer,127006
47,38337,1,0,1,0,0,Pooja,Patel,JRNQQ1807Q,823366586748,9458150143,pooja.patel876@outlook.com,Doctor,904395
36,77543,0,0,1,1,0,Meera,Sharma,GEYKI6069E,027084216144,8175626916,meera.sharma280@hotmail.com,Cash,118498
34,133534,0,1,1,0,0,Priya,Nair,KIAJL8965W,553149191668,8447625383,priya.nair972@yahoo.com,Engineer,118551
27,134392,0,0,1,0,0,Anjali,Yadav,LTSQY5465S,228327888218,7801663832,anjali.yadav729@outlook.com,Doctor,126237
23,95468,0,0,1,0,0,Pooja,Das,GBEVX5092V,296354979963,6467094967,pooja.das26@yahoo.com,Teacher,561970
28,91724,0,0,1,1,0,Pooja,Das,PBEYZ9689K,823651144796,7384060464,pooja.das413@hotmail.com,Unknown,601142
33,52316,1,0,1,1,1,Karan,Verma,CMOZI5083G,133270835262,9238490575,karan.verma495@outlook.com,Cash,919159
70,90071,0,0,1,0,0,Priya,Reddy,KWBPE8875C,237831136458,7558810980,priya.reddy891@gmail.com,Engineer,565796
70,33315,0,0,1,0,0,Simran,Kumar,MSJVC1724C,156824320193,8901190891,simran.kumar572@hotmail.com,Engineer,603302
24,28462,1,0,1,0,0,Meera,Mehta,FDSTD9088A,343512878136,9257867633,meera.mehta387@gmail.com,Farmer,904599
48,127071,1,0,1,0,0,Simran,Kumar,NPQJK0911K,701549488887,7749020320,simran.kumar124@outlook.com,Engineer,926872
21,91944,1,0,1,0,0,Vikas,Yadav,JVIJU0774Z,880481208577,8477200994,vikas.yadav523@yahoo.com,SelfEmployed,927040
43,51528,0,0,1,0,0,Priya,Reddy,PHMDW3198M,703370258388,6090914786,priya.reddy887@yahoo.com,Doctor,404522
31,102552,0,0,1,1,0,Aditya,Yadav,RTNUC8159M,042133112348,9383302952,aditya.yadav971@hotmail.com,Cash,603134
20,94826,1,1,1,1,1,Rahul,Verma,YSSXL1102U,046692049814,6480675788,rahul.verma739@hotmail.com,Cash,912404
50,109807,0,0,1,1,0,Pooja,Verma,NZLKI0375Z,544872400077,8397762596,pooja.verma189@outlook.com,Unknown,119270
52,11610,1,0,1,0,1,Meera,Das,RTVTI0197K,272139655372,6815688087,meera.das987@yahoo.com,Doctor,901421
28,38831,0,0,1,1,0,Raj,Jain,EDZQT2249H,009704887097,7155563179,raj.jain556@gmail.com,Cash,605285
43,107397,0,0,1,0,0,Rohit,Singh,UVHDD6135B,553938360000,6199645917,rohit.singh867@gmail.com,Doctor,808992
59,37364,1,0,1,0,0,Pooja,Jain,KBNEI5442K,981515294369,8675081759,pooja.jain461@hotmail.com,Farmer,925851
56,57318,0,0,1,0,0,Raj,Yadav,QMWOM9045X,375339795158,6626931115,raj.yadav227@yahoo.com,SelfEmployed,801652
41,12189,0,0,1,0,0,Raj,Singh,UEBIP6681F,867191272415,6330735019,raj.singh929@hotmail.com,Farmer,805469
41,37237,0,0,1,0,0,Aditya,Patel,ODMEI1732S,143549828246,7086022562,aditya.patel433@hotmail.com,Trader,566140
26,110055,0,0,1,0,0,Meera,Sharma,GYRHD5829G,462996516895,8631759624,meera.sharma817@gmail.com,Doctor,606744
24,37008,0,0,1,0,0,Karan,Verma,WXFKG4155C,714060027867,6724752093,karan.verma820@outlook.com,Teacher,605029
42,144757,0,0,1,1,0,Vikas,Mehta,XSITV2962C,243304944816,7322556495,vikas.mehta465@yahoo.com,Cash,808081
48,14304,0,0,1,1,0,Meera,Yadav,IRWCA6803B,787324367124,6675023371,meera.yadav668@outlook.com,Broker,705363
43,101979,0,0,1,0,0,Rohit,Nair,COWBF6208I,165314034281,8294961894,rohit.nair590@gmail.com,Trader,405638
58,40161,0,0,1,0,0,Pooja,Gupta,JTZCQ5995U,757252204108,8239994554,pooja.gupta221@yahoo.com,Farmer,122604
50,82419,1,0,1,1,0,Simran,Verma,LMPLK1203Z,274713279682,7926793308,simran.verma271@hotmail.com,Unknown,908428
66,90216,0,0,1,0,0,Amit,Verma,GMEIV6155N,725602287470,9364920473,amit.verma124@yahoo.com,Engineer,562194
42,33872,0,0,1,1,0,Karan,Singh,JGZWF9661F,600565412709,7012427996,karan.singh107@outlook.com,Broker,129433
33,65944,0,0,1,0,0,Rohit,Jain,ASPKY8523Z,595468467507,8525365350,rohit.jain359@yahoo.com,Teacher,607196
54,90507,0,0,1,0,0,Rahul,Sharma,NMTWN0098U,095343073528,9599014189,rahul.sharma48@yahoo.com,Doctor,809339
59,107381,0,0,1,0,0,Rahul,Sharma,BHRKB4789E,461482888734,9846948268,rahul.sharma364@gmail.com,Farmer,116818
57,25025,1,0,1,0,0,Raj,Reddy,QHXOP4573L,236235760357,6641967866,raj.reddy372@hotmail.com,Teacher,928792
70,107389,0,0,0,0,0,Rahul,Yadav,DDQXE5133R,278970635057,9203111568,rahul.yadav321@outlook.com,Engineer,807387
34,14705,0,0,1,0,0,Meera,Nair,AYMOI4643H,744548581559,7090482874,meera.nair485@gmail.com,SelfEmployed,400340
62,45920,0,0,1,0,0,Isha,Reddy,TZDUD7807X,021728657448,7546600351,isha.reddy998@outlook.com,Trader,805690
29,82892,0,1,1,1,1,Priya,Sharma,QDZFZ0492V,565903829054,7632983893,priya.sharma211@gmail.com,Cash,807745
31,69794,1,1,1,0,1,Rahul,Yadav,BRIIA4421A,478795116851,6167364392,rahul.yadav360@outlook.com,Teacher,928199
34,55790,1,0,1,0,0,Raj,Kumar,ABBQF0846B,834844057099,8346355449,raj.kumar396@yahoo.com,Doctor,910644
56,67419,0,0,1,0,0,Karan,Patel,DJPYE0798X,389124970450,7673053890,karan.patel539@gmail.com,Farmer,706039
34,114085,0,0,1,0,0,Simran,Verma,CHSOV7549K,058467100462,9790215761,simran.verma956@yahoo.com,Engineer,404066
66,72215,0,0,1,0,0,Meera,Kumar,IRMFJ4296W,504059508599,8219417699,meera.kumar559@yahoo.com,Engineer,128588
40,133241,0,0,1,1,0,Neha,Yadav,GTGSY7330P,923582225744,6135437539,neha.yadav145@gmail.com,Unknown,703527
57,16963,1,1,1,0,1,Rahul,Singh,XUWBN3826T,441175433314,8818902947,rahul.singh317@hotmail.com,Doctor,902418
64,62700,1,0,1,0,0,Isha,Patel,IKEBN9122L,206876282514,8455674658,isha.patel910@outlook.com,SelfEmployed,913416
21,46317,0,0,1,0,0,Meera,Gupta,TUHUR1756A,238013828672,8129982105,meera.gupta845@outlook.com,Trader,702929
24,120545,0,0,1,0,0,Isha,Kumar,WOVQJ1312P,269078949804,7392014738,isha.kumar348@outlook.com,Farmer,602082
70,68774,0,0,1,0,0,Neha,Sharma,QJQRT2619Y,045328457357,8050856594,neha.sharma234@outlook.com,Student,111151
57,98537,0,0,1,0,0,Karan,Mehta,WXFOH4006O,018436654506,7554437072,karan.mehta903@hotmail.com,Farmer,121959
55,58111,0,0,1,1,0,Simran,Mehta,CMXVX2831L,217533652922,6461451754,simran.mehta306@gmail.com,Cash,602483
46,102446,0,0,1,0,0,Rohit,Sharma,MUSBU9191H,251836966158,9474411404,rohit.sharma529@gmail.com,Farmer,801673
27,55760,0,0,0,0,0,Isha,Singh,LMHNP0139P,418912620054,8907630804,isha.singh719@hotmail.com,Teacher,567362
59,93875,0,0,1,0,0,Rahul,Patel,KEXTS2848Y,664047516887,7585960090,rahul.patel302@gmail.com,Farmer,600513
70,69702,0,0,1,0,0,Isha,Nair,NSVRH4919H,493475448482,8759195832,isha.nair909@outlook.com,Doctor,808132
31,73621,0,0,1,0,0,Neha,Singh,RMRFR7887F,164661959122,8925820831,neha.singh526@gmail.com,SelfEmployed,122755
53,77234,0,1,1,0,1,Sneha,Singh,ODOHZ9986H,962368711383,6858691918,sneha.singh814@hotmail.com,Student,565821
56,99548,1,0,1,0,0,Aditya,Verma,FWJKM0138H,550071141757,9827919120,aditya.verma446@hotmail.com,Engineer,924110
41,82603,0,0,1,1,0,Neha,Reddy,XESZV7874N,638116208463,9897553851,neha.reddy407@gmail.com,Broker,565231
23,51643,0,0,1,0,0,Anjali,Kumar,SIVGI3724F,457032323858,9317625880,anjali.kumar70@yahoo.com,Doctor,113151
34,53814,0,0,0,0,0,Karan,Patel,CZELI9314C,058599224690,9666077884,karan.patel93@hotmail.com,Trader,117749
31,73792,0,0,1,0,0,Raj,Sharma,PLMOQ8565M,013542254316,6254905203,raj.sharma272@outlook.com,Farmer,115823
66,41122,1,0,1,0,0,Neha,Nair,LTHCI1537R,861049906137,6311011605,neha.nair578@yahoo.com,Farmer,907072
67,115571,0,0,1,1,0,Isha,Verma,VIOUR3036V,266469056027,6715043340,isha.verma717@outlook.com,Cash,703587
40,36809,0,0,0,0,0,Rahul,Jain,MJWJK1831P,137118046223,7791540380,rahul.jain148@yahoo.com,Doctor,560847
31,93502,0,0,1,0,0,Karan,Singh,CCHGR9913V,601179854033,6471766035,karan.singh92@hotmail.com,Farmer,702813
70,93104,0,0,1,0,0,Sneha,Verma,XSHBN5054M,835158685311,9668408532,sneha.verma45@yahoo.com,Student,709074
37,24155,0,0,1,1,0,Priya,Reddy,JCLAH9803L,217889680119,8552569483,priya.reddy778@outlook.com,Broker,602901
68,144803,0,0,0,0,0,Isha,Mehta,HBOHA9999V,830049030061,6807379906,isha.mehta38@hotmail.com,Farmer,702091
69,54866,0,0,1,1,0,Karan,Das,CNMTQ5163T,437455021400,9135877680,karan.das337@gmail.com,Cash,115414
62,108824,0,0,1,1,0,Rahul,Singh,HKBNF9280T,118665198003,9912376748,rahul.singh450@yahoo.com,Broker,120414
51,21641,0,1,1,0,1,Priya,Sharma,DXEWU3858R,782433443741,7227366327,priya.sharma233@yahoo.com,SelfEmployed,562349
39,134456,0,0,1,0,0,Isha,Mehta,UBEIJ5446S,298206466850,6766594909,isha.mehta637@hotmail.com,Teacher,111650
40,129643,0,0,1,0,0,Isha,Nair,JRGJX5778V,691555035071,7769965207,isha.nair473@gmail.com,Doctor,122277
49,143518,0,0,1,0,0,Rahul,Reddy,FYWZT4285A,360289896703,8483691631,rahul.reddy369@yahoo.com,Farmer,806582
29,131055,0,0,1,1,0,Karan,Nair,VUFOZ0965Y,571318327886,7336103565,karan.nair161@gmail.com,Broker,805346
64,23398,0,0,1,0,0,Rohit,Mehta,AWCEW4791M,717867442647,8591409001,rohit.mehta907@gmail.com,Trader,708174
26,52279,0,0,1,1,0,Karan,Sharma,TRBXU5892W,628160816827,8022443336,karan.sharma902@outlook.com,Unknown,806047
43,57693,0,1,1,0,1,Vikas,Yadav,BWQDU2188G,948317564208,9168666616,vikas.yadav851@yahoo.com,Trader,703980
43,83880,0,1,0,1,1,Amit,Jain,VCQBA1917E,017980066099,7314011537,amit.jain483@hotmail.com,Cash,121061
24,21189,0,0,1,0,0,Karan,Jain,XFGYU8124O,895350064522,6187602317,karan.jain810@gmail.com,Doctor,560403
52,105342,0,1,1,0,0,Isha,Reddy,UAMJV8556U,575499068999,7055063081,isha.reddy269@outlook.com,Trader,565105
41,61011,0,0,1,1,0,Rahul,Sharma,QSOWX5978C,279549858056,8002480183,rahul.sharma740@yahoo.com,Cash,115860
47,11209,1,0,1,1,1,Simran,Nair,EWVUC3036T,201248484420,6070419056,simran.nair670@yahoo.com,Cash,916101
42,140466,0,0,1,0,0,Rahul,Kumar,VXVSL1232T,685075458617,9459139551,rahul.kumar7@hotmail.com,Student,126204
21,121441,0,0,1,0,0,Anjali,Reddy,JDRCR7260Y,282347712767,7196858869,anjali.reddy689@yahoo.com,SelfEmployed,565440
70,127236,0,0,1,1,0,Pooja,Gupta,SYZRL2462V,082032695247,8952475298,pooja.gupta621@yahoo.com,Unknown,706924
68,98151,0,0,1,0,0,Meera,Nair,XPUBJ9998E,587837262560,7701680028,meera.nair636@yahoo.com,Farmer,117990
57,77122,1,0,1,0,0,Simran,Mehta,OKSFM4590K,015789184919,9673112058,simran.mehta329@hotmail.com,Teacher,907424
52,21135,0,0,1,0,0,Sneha,Mehta,RGIWE9225X,008002405778,8786832058,sneha.mehta583@yahoo.com,Engineer,562744
66,11405,1,0,1,1,1,Amit,Kumar,FFTJN4916B,131024527673,6339330397,amit.kumar231@gmail.com,Cash,918575
66,82440,0,0,1,0,0,Priya,Jain,MMWCM5971Y,979979997278,8641654616,priya.jain549@outlook.com,Engineer,112117
30,105114,0,0,1,1,0,Aditya,Patel,XPXKL3994K,112644161742,9741288793,aditya.patel193@outlook.com,Unknown,400864
40,82927,0,0,1,0,0,Neha,Verma,UQVNY7382E,229424614674,6203336897,neha.verma37@yahoo.com,Teacher,708618
59,50175,0,0,1,0,0,Arjun,Das,SKGHU5706Z,248949948260,8553892331,arjun.das599@outlook.com,Engineer,118243
27,54004,1,0,1,0,0,Pooja,Yadav,VRMDB4407J,772631915236,7146211905,pooja.yadav598@gmail.com,Teacher,927944
34,97580,0,0,1,0,0,Aditya,Patel,AOWGD3152R,225692886585,8437816190,aditya.patel86@gmail.com,Farmer,807545
44,141385,1,0,1,1,0,Sneha,Sharma,HEPNE2390Q,688186861727,6820640267,sneha.sharma208@gmail.com,Broker,927328
21,142045,0,0,1,0,0,Arjun,Mehta,YCUKS8180U,725782579573,8023432418,arjun.mehta151@hotmail.com,Engineer,565379
37,47919,1,0,1,0,0,Pooja,Verma,UPNNE4110X,452689162645,9163266770,pooja.verma985@outlook.com,Doctor,923320
49,146992,1,0,1,0,0,Rohit,Jain,XWBTQ6542D,964261797577,6432541791,rohit.jain344@outlook.com,Engineer,920500
45,113289,1,0,1,1,0,Vikas,Patel,XARUK7239H,874841638061,8828322525,vikas.patel845@hotmail.com,Cash,922769
52,93350,0,0,0,0,0,Arjun,Reddy,RGCNO6620V,888013823007,8079816012,arjun.reddy697@yahoo.com,Engineer,118010
22,114216,1,0,1,1,0,Meera,Reddy,OIXDR1335W,261391860380,9157313627,meera.reddy739@outlook.com,Cash,918427
52,101586,1,0,1,0,0,Amit,Nair,OELYT9750I,001022725062,7973570300,amit.nair864@gmail.com,Student,920339
32,58176,1,0,1,1,1,Simran,Nair,XAXEM5848X,487247789781,6726496975,simran.nair916@outlook.com,Broker,920361
22,57782,1,0,1,0,0,Isha,Kumar,POSJF5369E,261754612242,7526307987,isha.kumar813@yahoo.com,Engineer,926581
30,115262,1,0,1,0,0,Rahul,Yadav,NJNDR8091B,372309634549,9519823308,rahul.yadav819@gmail.com,Engineer,902146
49,38284,0,0,1,0,0,Vikas,Sharma,NKSCK1837K,930302050957,6416707710,vikas.sharma641@outlook.com,Doctor,123491
52,146482,1,0,1,1,0,Pooja,Yadav,CXNBB6915G,739578076204,6062815589,pooja.yadav681@yahoo.com,Unknown,920967
70,117434,0,0,1,0,0,Arjun,Jain,DPIMH9553A,007487043584,9636071208,arjun.jain50@hotmail.com,Teacher,119596
24,26667,0,0,1,0,0,Sneha,Kumar,ZWOKM8696E,836634250135,7545602147,sneha.kumar508@yahoo.com,Teacher,405584
20,85559,0,0,1,0,0,Aditya,Sharma,VPRZA6391F,180388312671,9269943580,aditya.sharma129@outlook.com,Doctor,563503
21,120183,0,0,1,0,0,Anjali,Verma,EPPVG7652Q,107043713325,7342348709,anjali.verma118@hotmail.com,Teacher,702744
53,81010,0,0,1,1,0,Karan,Verma,QJGUH4804D,314233413639,9621009515,karan.verma352@hotmail.com,Broker,121651
52,28186,1,0,1,1,1,Meera,Nair,KIRVF5741B,786466096508,9908739710,meera.nair968@hotmail.com,Broker,909772
60,107428,1,0,0,0,1,Anjali,Gupta,OWSNB7932C,924348204101,8596482989,anjali.gupta667@hotmail.com,Doctor,926144
37,94493,0,0,1,1,0,Simran,Das,ATBYX0708T,614063896665,8638642385,simran.das587@outlook.com,Cash,801512
23,107339,0,0,1,0,0,Priya,Nair,IEPCU7996Q,292659450960,6471415755,priya.nair388@gmail.com,Doctor,126032
69,90260,1,0,1,0,0,Rohit,Nair,NENZB1272V,617604645332,6740522068,rohit.nair213@gmail.com,Farmer,917220
50,57117,0,0,0,0,0,Arjun,Reddy,VRLHF6635K,974417963488,7979431332,arjun.reddy782@yahoo.com,Doctor,406733
18,114490,0,0,1,0,0,Neha,Das,HHYUA6401D,003964614511,6390959591,neha.das216@gmail.com,Teacher,116522
49,90088,0,0,1,1,0,Arjun,Singh,WXBKB7927W,920457872002,6878974756,arjun.singh488@gmail.com,Unknown,604224
47,81651,0,0,1,1,0,Sneha,Gupta,HKKCC3968E,160023193990,7736566159,sneha.gupta947@outlook.com,Unknown,609621
48,121761,1,0,1,0,0,Neha,Jain,DRFFS8312K,607955447499,8767703724,neha.jain779@outlook.com,Farmer,903180
33,62791,0,1,1,1,1,Pooja,Verma,FOENR3714L,159743846538,6532780348,pooja.verma313@gmail.com,Cash,408171
68,75759,1,0,1,0,0,Neha,Yadav,DESJZ8971R,119506414964,9543785249,neha.yadav395@hotmail.com,SelfEmployed,912255
69,27875,1,0,1,0,0,Priya,Mehta,AAKCJ7692Q,336122322142,9341877290,priya.mehta687@gmail.com,SelfEmployed,911034
63,77640,0,0,1,0,0,Amit,Yadav,GZBVJ8812K,336565442688,7095469883,amit.yadav307@yahoo.com,Student,121858
51,147381,1,1,1,0,1,Rohit,Sharma,MGHJM0738A,659236031780,6627161740,rohit.sharma276@yahoo.com,Engineer,916511
31,102675,0,0,1,1,0,Anjali,Singh,DDNSF3496K,428375527739,8709728915,anjali.singh45@outlook.com,Unknown,700171
55,46486,0,0,1,0,0,Isha,Sharma,POGJL8098S,371195908498,9636990110,isha.sharma748@hotmail.com,SelfEmployed,809775
47,13943,0,0,1,0,0,Priya,Verma,QYLRP0969C,219087325485,7080317852,priya.verma196@yahoo.com,Trader,564501
37,126594,0,0,1,0,0,Anjali,Verma,HJRIW4762A,346610970755,7142628368,anjali.verma477@gmail.com,Engineer,113279
31,75790,1,0,1,0,0,Simran,Verma,ZSDGF3390L,936371490945,8979923204,simran.verma417@gmail.com,Engineer,903443
67,31265,0,0,1,1,0,Pooja,Das,OCSOH7926R,537005563417,9123824648,pooja.das405@yahoo.com,Broker,701456
32,14139,0,0,1,0,0,Priya,Yadav,WOOJO0382T,516970004886,7962566972,priya.yadav824@yahoo.com,SelfEmployed,118992
70,77992,0,0,1,1,0,Priya,Yadav,ODIJA5981P,724403608553,6207161855,priya.yadav323@outlook.com,Cash,806103
68,96576,1,0,1,0,0,Priya,Jain,UVAEM7462S,085670678526,8763243891,priya.jain972@hotmail.com,Farmer,907406
63,57536,1,0,1,0,0,Isha,Kumar,CWSHI2708G,393855797108,6022985001,isha.kumar746@outlook.com,Doctor,926846
29,84602,0,0,1,0,0,Vikas,Gupta,WFELJ7650K,994420193708,7961039326,vikas.gupta167@gmail.com,Trader,602450
25,18045,0,0,1,1,0,Vikas,Reddy,GUGLQ9688Y,690908443620,6824012484,vikas.reddy152@outlook.com,Unknown,563982
31,102776,0,0,1,0,0,Aditya,Gupta,CKVQJ5238S,369149265491,7293337273,aditya.gupta989@hotmail.com,Farmer,404631
67,47005,0,0,1,0,0,Rahul,Yadav,XRUIG4765V,055158172241,8213359910,rahul.yadav174@hotmail.com,Engineer,560403
31,140090,1,0,1,0,0,Isha,Sharma,RJIVY3080N,623381211920,6582286810,isha.sharma174@hotmail.com,Farmer,921177
34,37050,1,0,1,0,0,Aditya,Mehta,BEPDE2513X,668779529386,6645061608,aditya.mehta526@gmail.com,Engineer,916964
55,18814,0,1,1,1,1,Arjun,Reddy,ISLRY4312G,829083974803,8072612498,arjun.reddy939@yahoo.com,Unknown,403536
63,141818,1,0,1,1,0,Amit,Patel,NZURI3826T,864481717630,6877860829,amit.patel626@hotmail.com,Cash,921665
66,23048,1,1,1,0,1,Rohit,Verma,VMPJO1957Q,466742039399,6967198449,rohit.verma71@yahoo.com,Student,906488
38,67285,0,0,1,0,0,Meera,Singh,JEZSG0488X,033236770835,7373878995,meera.singh412@outlook.com,Farmer,113369
55,147407,0,0,0,0,0,Neha,Patel,MPOAL7467T,055611477663,9002290789,neha.patel551@hotmail.com,Farmer,806274
66,9936,0,1,1,1,1,Karan,Yadav,OIZQL0858G,442158243878,6789795143,karan.yadav205@hotmail.com,Broker,114401
22,11814,0,0,1,1,1,Pooja,Patel,VRSRG5119N,803918772621,9163273781,pooja.patel733@outlook.com,Unknown,800907
57,141891,0,0,1,1,0,Karan,Sharma,IKGAE4559D,413644439323,7357586771,karan.sharma405@hotmail.com,Cash,606325
64,33532,0,0,1,1,0,Karan,Yadav,YLGDO9310J,609585801850,7251142253,karan.yadav211@outlook.com,Cash,809038
29,33101,1,0,1,0,0,Raj,Nair,YHYFF8014O,377188642540,7074575405,raj.nair649@gmail.com,Farmer,924687
31,78929,0,0,1,1,0,Priya,Yadav,NPUSM5716O,084320043145,9359883186,priya.yadav106@hotmail.com,Broker,126370
55,141193,0,0,1,0,0,Raj,Nair,ERXRJ0015W,831741335286,7233791909,raj.nair707@hotmail.com,Farmer,807286
59,91356,0,0,0,1,1,Simran,Jain,DWOYY3515R,006362000521,7731023279,simran.jain645@hotmail.com,Broker,124987
35,116080,1,1,1,0,1,Isha,Reddy,TNSYR0827B,118408416088,8801420025,isha.reddy488@gmail.com,Student,907616
46,113555,0,1,1,0,0,Pooja,Jain,WWABW2729Z,424852812701,7296882601,pooja.jain271@hotmail.com,Teacher,407345
39,144561,0,0,1,0,0,Vikas,Jain,KYXVY1012T,293415865004,8083991824,vikas.jain686@hotmail.com,Farmer,408549
46,143593,0,0,1,0,0,Meera,Mehta,EOFGD3075A,556376264119,9842732088,meera.mehta840@hotmail.com,Trader,407896
32,102770,0,0,1,0,0,Priya,Jain,SDCFS4939K,946693989651,7757322496,priya.jain33@yahoo.com,SelfEmployed,800560
25,33638,0,0,1,0,0,Aditya,Das,EAFEP0204K,317840029390,7018637580,aditya.das326@gmail.com,Student,565880
32,108512,0,0,1,0,0,Sneha,Kumar,ORGHN5931C,314753902921,6813166978,sneha.kumar62@yahoo.com,Engineer,603206
29,97659,0,0,0,0,0,Anjali,Patel,RFENF3896H,349215116533,6915598859,anjali.patel319@hotmail.com,Teacher,564071
20,91295,0,0,0,0,1,Vikas,Verma,HUNLO9601O,816508404848,6934899026,vikas.verma866@outlook.com,Engineer,110290
48,21161,0,0,1,0,0,Isha,Singh,EYCQM1858V,377276279009,8511556262,isha.singh291@outlook.com,Engineer,702167
28,67160,0,0,1,0,0,Meera,Nair,KVTAP8021C,639425324347,8959817342,meera.nair183@gmail.com,Trader,124240
42,18915,0,1,1,0,1,Meera,Patel,GBICH0335T,025884438867,9458146849,meera.patel813@yahoo.com,Engineer,805600
55,127633,0,0,1,0,0,Meera,Yadav,WOMRP1114C,558013633131,8901463932,meera.yadav773@outlook.com,Teacher,565058
59,95479,0,0,1,0,0,Priya,Mehta,FZQRX4632Y,052674222877,7165787811,priya.mehta41@gmail.com,Teacher,600065
67,45058,0,0,1,0,0,Rohit,Das,JOSMG5394P,086367561916,8207859327,rohit.das517@gmail.com,Student,706003
66,140226,0,0,1,0,0,Raj,Singh,DXVLI8906M,554677901732,7439940844,raj.singh313@yahoo.com,SelfEmployed,603796
47,145888,1,0,1,0,0,Rohit,Gupta,WWXGR9673D,831230263147,6910755804,rohit.gupta204@outlook.com,Trader,904118
19,106862,0,0,1,0,0,Karan,Nair,DASWF6215W,645892231060,7147188767,karan.nair940@hotmail.com,Doctor,700746
67,81897,0,0,1,1,0,Isha,Gupta,IPXRN1993M,391853349330,8750233227,isha.gupta449@yahoo.com,Broker,600495
57,54980,1,0,1,0,0,Neha,Patel,AUQTX1061R,676167573771,6178222648,neha.patel910@outlook.com,Engineer,924147
67,132683,0,1,1,0,0,Vikas,Das,PFYQA4075H,804821197009,6130210239,vikas.das505@gmail.com,Engineer,701093
63,62195,1,0,1,1,1,Pooja,Yadav,MBICQ7160D,043760859924,8265557485,pooja.yadav239@hotmail.com,Cash,906496
65,30037,0,0,1,0,0,Karan,Kumar,OXGZJ9893V,810519746361,7405015564,karan.kumar203@gmail.com,Doctor,808171
43,50742,1,0,1,0,0,Pooja,Patel,EYOCP3456M,283426625739,6458405249,pooja.patel732@yahoo.com,Student,915903
68,119211,0,0,1,1,0,Anjali,Mehta,CZHCN7333U,650260868801,9554205588,anjali.mehta933@yahoo.com,Cash,127947
63,58035,0,0,1,1,0,Neha,Nair,SJMAM4561Y,178900168169,7573028987,neha.nair536@yahoo.com,Unknown,569126
31,49884,0,0,1,1,0,Sneha,Gupta,RZZSV9574W,383227429385,6780597953,sneha.gupta785@outlook.com,Unknown,807399
26,76602,0,0,1,0,0,Aditya,Mehta,WZHXZ9712V,229356001893,8772084191,aditya.mehta912@gmail.com,Engineer,603269
18,53029,0,0,1,0,0,Arjun,Gupta,NXKQU4792X,069670948625,8266896209,arjun.gupta855@yahoo.com,SelfEmployed,567702
56,137853,0,0,1,0,0,Pooja,Reddy,ZSOFL1100Y,143285640111,9555368736,pooja.reddy869@outlook.com,Trader,600556
